stop_id,new_stop_id
6753,2484
6754,2485
6755,2486
6756,2487
6757,2488
6758,2489
6759,2490
6760,2491
6761,2492
6762,2493
6763,2494
6764,2495
6765,2496
6766,2497
6767,2498
6768,2499
6769,2500
6770,2501
6771,2502
6773,2503
6774,2504
6775,2505
6776,2506
6777,2507
6778,2508
6779,2509
6780,2510
6782,2511
6783,2512
6785,2513
6786,2514
6787,2515
6788,2516
6789,2517
6792,2518
6793,2519
6796,2520
6797,2521
6800,2522
6801,2523
6806,2524
6819,2525
6820,2526
6835,2527
6837,2528
6839,2529
6840,2530
6841,2531
6842,2532
6844,2533
6845,2534
6846,2535
6847,2536
6848,2537
6850,2538
6851,2539
6852,2540
6853,2541
6854,2542
6855,2543
6877,2544
6879,2545
6882,2546
6896,2547
6898,2548
6899,2549
6904,2550
6907,2551
6908,2552
6909,2553
6910,2554
6911,2555
6912,2556
6913,2557
6914,2558
6921,2559
6931,2560
6932,2561
6933,2562
6934,2563
6935,2564
6937,2565
6938,2566
6939,2567
6940,2568
6942,2569
6944,2570
6945,2571
6946,2572
6949,2573
6950,2574
6951,2575
6952,2576
6953,2577
6954,2578
6955,2579
6961,2580
6964,2581
6968,2582
6969,2583
6970,2584
6971,2585
6972,2586
6978,2587
6979,2588
6980,2589
6982,2590
6983,2591
6984,2592
6985,2593
6986,2594
6987,2595
6988,2596
6989,2597
6990,2598
6999,2599
7004,2600
7006,2601
7007,2602
7008,2603
7009,2604
7010,2605
7011,2606
7012,2607
7020,2608
7023,2609
7024,2610
7025,2611
7026,2612
7027,2613
7028,2614
7032,2615
7036,2616
7038,2617
7039,2618
7041,2619
7044,2620
7046,2621
7056,2622
7057,2623
7061,2624
7073,2625
7074,2626
7075,2627
7077,2628
7078,2629
7099,2630
7125,2631
7127,2632
7128,2633
7129,2634
7149,2635
7151,2636
7160,2637
7171,2638
7186,2639
7187,2640
7191,2641
7193,2642
7194,2643
7195,2644
7196,2645
7204,2646
7205,2647
7208,2648
7209,2649
7211,2650
7213,2651
7220,2652
7227,2653
7228,2654
7229,2655
7230,2656
7231,2657
7235,2658
7236,2659
7248,2660
7249,2661
7251,2662
7263,2663
7264,2664
7281,2665
7282,2666
7283,2667
7285,2668
7286,2669
7287,2670
7288,2671
7289,2672
7290,2673
7295,2674
7297,2675
7298,2676
7299,2677
7300,2678
7301,2679
7304,2680
7306,2681
7307,2682
7308,2683
7310,2684
7312,2685
7313,2686
7320,2687
7321,2688
7324,2689
7325,2690
7326,2691
7327,2692
7328,2693
7329,2694
7330,2695
7331,2696
7332,2697
7333,2698
7334,2699
7335,2700
7366,2701
7376,2702
7377,2703
7378,2704
7381,2705
7382,2706
7383,2707
7405,2708
7423,2709
7425,2710
7428,2711
7431,2712
7447,2713
7448,2714
7473,2715
7476,2716
7520,2717
7523,2718
7524,2719
7525,2720
7526,2721
7527,2722
7528,2723
7532,2724
7538,2725
7539,2726
7544,2727
7551,2728
7552,2729
7554,2730
7558,2731
7560,2732
7563,2733
7568,2734
7572,2735
7573,2736
7577,2737
7592,2738
7606,2739
7622,2740
7624,2741
7626,2742
7632,2743
7635,2744
7636,2745
7638,2746
7671,2747
7677,2748
7685,2749
7687,2750
7688,2751
7689,2752
7719,2753
7720,2754
7721,2755
7727,2756
7728,2757
7729,2758
7730,2759
7732,2760
7733,2761
7737,2762
7746,2763
7747,2764
7750,2765
7751,2766
7756,2767
7757,2768
7758,2769
7760,2770
7761,2771
7762,2772
7763,2773
7764,2774
7765,2775
7766,2776
7767,2777
7768,2778
7769,2779
7770,2780
7772,2781
7783,2782
7787,2783
7788,2784
7789,2785
7790,2786
7792,2787
7793,2788
7796,2789
7797,2790
7798,2791
7800,2792
7801,2793
7804,2794
7805,2795
7806,2796
7807,2797
7808,2798
7815,2799
7820,2800
7841,2801
7842,2802
7843,2803
7844,2804
7849,2805
7851,2806
7852,2807
7853,2808
7854,2809
7856,2810
7857,2811
7860,2812
7862,2813
7863,2814
7865,2815
7866,2816
7867,2817
7868,2818
7870,2819
7885,2820
7886,2821
7887,2822
7888,2823
7892,2824
7899,2825
7900,2826
7902,2827
7908,2828
7909,2829
7910,2830
7911,2831
7912,2832
7914,2833
7915,2834
7916,2835
7917,2836
7918,2837
7919,2838
7921,2839
7923,2840
7924,2841
7925,2842
7926,2843
7938,2844
7945,2845
7948,2846
7951,2847
7953,2848
7954,2849
7957,2850
7960,2851
7961,2852
7976,2853
7977,2854
7979,2855
7980,2856
7981,2857
7982,2858
7983,2859
7984,2860
7985,2861
7992,2862
7993,2863
7994,2864
7995,2865
7996,2866
7999,2867
8000,2868
8002,2869
8003,2870
8012,2871
8013,2872
8014,2873
8015,2874
8018,2875
8023,2876
8024,2877
8027,2878
8028,2879
8031,2880
8032,2881
8034,2882
8035,2883
8039,2884
8040,2885
8045,2886
8046,2887
8047,2888
8048,2889
8049,2890
8050,2891
8051,2892
8052,2893
8053,2894
8054,2895
8056,2896
8057,2897
8058,2898
8059,2899
8061,2900
8062,2901
8064,2902
8066,2903
8067,2904
8081,2905
8088,2906
8089,2907
8090,2908
8091,2909
8092,2910
8093,2911
8094,2912
8095,2913
8096,2914
8097,2915
8098,2916
8099,2917
8100,2918
8101,2919
8102,2920
8103,2921
8104,2922
8105,2923
8106,2924
8109,2925
8110,2926
8116,2927
8117,2928
8118,2929
8121,2930
8122,2931
8133,2932
8134,2933
8135,2934
8147,2935
8149,2936
8150,2937
8151,2938
8152,2939
8153,2940
8154,2941
8159,2942
8160,2943
8161,2944
8162,2945
8163,2946
8164,2947
913,2948
